state_ut,variable,value,level,category
Arunachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,82.3,,of
Assam,_of_schools_with_functional_computer_facility_pvt_unaided,46.6,,of
Bihar,_of_schools_with_functional_computer_facility_pvt_unaided,64.2,,of
Chandigarh,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_pvt_unaided,64.6,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Delhi,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Goa,_of_schools_with_functional_computer_facility_pvt_unaided,89.9,,of
Gujarat,_of_schools_with_functional_computer_facility_pvt_unaided,95.0,,of
Haryana,_of_schools_with_functional_computer_facility_pvt_unaided,93.0,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,88.8,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_pvt_unaided,70.9,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_unaided,85.7,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_unaided,78.6,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_unaided,98.7,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_unaided,82.9,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,70.8,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_unaided,94.3,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_unaided,80.3,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_unaided,28.0,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_unaided,49.0,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_unaided,84.6,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_unaided,72.1,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_unaided,94.9,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_unaided,67.6,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_unaided,89.7,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_unaided,92.0,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_unaided,80.7,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_unaided,72.2,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,46.0,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_unaided,79.0,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_unaided,43.6,,of
India,_of_schools_with_functional_computer_facility_others,34.5,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_others,0,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_others,90.2,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_others,68.1,,of
Assam,_of_schools_with_functional_computer_facility_others,1.7,,of
Bihar,_of_schools_with_functional_computer_facility_others,44.3,,of
Chandigarh,_of_schools_with_functional_computer_facility_others,100,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_others,15.8,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_others,100,,of
Delhi,_of_schools_with_functional_computer_facility_others,0,,of
Goa,_of_schools_with_functional_computer_facility_others,0,,of
Gujarat,_of_schools_with_functional_computer_facility_others,100,,of
Haryana,_of_schools_with_functional_computer_facility_others,77,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_others,0,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_others,55.3,,of
Jharkhand,_of_schools_with_functional_computer_facility_others,62.6,,of
Karnataka,_of_schools_with_functional_computer_facility_others,50,,of
Kerala,_of_schools_with_functional_computer_facility_others,93.6,,of
Ladakh,_of_schools_with_functional_computer_facility_others,0,,of
Lakshadweep,_of_schools_with_functional_computer_facility_others,0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_others,27.1,,of
Maharashtra,_of_schools_with_functional_computer_facility_others,92.8,,of
Manipur,_of_schools_with_functional_computer_facility_others,50,,of
Meghalaya,_of_schools_with_functional_computer_facility_others,26.2,,of
Mizoram,_of_schools_with_functional_computer_facility_others,54.9,,of
Nagaland,_of_schools_with_functional_computer_facility_others,100,,of
Odisha,_of_schools_with_functional_computer_facility_others,56,,of
Puducherry,_of_schools_with_functional_computer_facility_others,0,,of
Punjab,_of_schools_with_functional_computer_facility_others,50,,of
Rajasthan,_of_schools_with_functional_computer_facility_others,20.8,,of
Sikkim,_of_schools_with_functional_computer_facility_others,0,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_others,80.7,,of
Telangana,_of_schools_with_functional_computer_facility_others,15.7,,of
Tripura,_of_schools_with_functional_computer_facility_others,12.8,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_others,19.7,,of
Uttarakhand,_of_schools_with_functional_computer_facility_others,34.1,,of
West Bengal,_of_schools_with_functional_computer_facility_others,41.3,,of
